Time,station,name,hoehe,t,tp,rf,wr,wg,wsr,wsg,regen,ldred,ldstat,sonne
2021-04-01 13:00:00,11240,Graz/Flughafen,340,23.8,3.4,27,150,3.6,null,11.2,0,1014.8,973.6,99
2021-04-01 14:00:00,11240,Graz/Flughafen,340,24.4,2.4,24,180,7.6,null,14.8,0,1013.9,972.8,99
2021-04-01 15:00:00,11240,Graz/Flughafen,340,24.5,3,25,160,7.6,null,14.8,0,1013.1,972,97
2021-04-01 16:00:00,11240,Graz/Flughafen,340,24.7,0.9,21,240,5.4,null,20.5,0,1012.2,971.2,35
2021-04-01 17:00:00,11240,Graz/Flughafen,340,25,0.7,21,330,16.6,null,27.7,0,1011.9,970.9,96
2021-04-01 18:00:00,11240,Graz/Flughafen,340,23.3,0.6,22,330,14.8,null,25.9,0,1011.8,970.6,71
2021-04-01 19:00:00,11240,Graz/Flughafen,340,22.2,1.2,25,330,11.2,null,24.1,0,1011.9,970.6,89
2021-04-01 20:00:00,11240,Graz/Flughafen,340,21.5,0.8,25,320,14.8,null,27.7,0,1012.4,970.9,0
2021-04-01 21:00:00,11240,Graz/Flughafen,340,19,1.5,31,270,7.6,null,33.5,0,1012.9,971.1,0
2021-04-01 22:00:00,11240,Graz/Flughafen,340,15.8,1.7,39,350,5.4,null,11.2,0,1013.6,971.3,0
2021-04-01 23:00:00,11240,Graz/Flughafen,340,15.2,2.7,43,310,5.4,null,11.2,0,1013.8,971.4,0
2021-04-02 00:00:00,11240,Graz/Flughafen,340,16.2,3,41,300,7.6,null,11.2,0,1014.2,971.9,0
2021-04-02 01:00:00,11240,Graz/Flughafen,340,16.2,4.3,45,290,7.6,null,22.3,0,1014.4,972.1,0
2021-04-02 02:00:00,11240,Graz/Flughafen,340,15.8,5.2,49,350,11.2,null,33.5,0,1014,971.7,0
2021-04-02 03:00:00,11240,Graz/Flughafen,340,14.1,4.7,53,360,7.6,null,20.5,0,1013.8,971.3,0
2021-04-02 04:00:00,11240,Graz/Flughafen,340,13.8,4.9,55,300,5.4,null,11.2,0,1013.6,971,0
2021-04-02 05:00:00,11240,Graz/Flughafen,340,11.5,5.5,67,300,5.4,null,11.2,0,1013.5,970.6,0
2021-04-02 06:00:00,11240,Graz/Flughafen,340,11.4,5.1,65,190,7.6,null,11.2,0,1013.5,970.6,0
2021-04-02 07:00:00,11240,Graz/Flughafen,340,11.4,5.1,65,280,3.6,null,11.2,0,1013.6,970.7,0
2021-04-02 08:00:00,11240,Graz/Flughafen,340,11.1,6.1,71,290,1.8,null,7.6,0,1013.9,970.9,0
2021-04-02 09:00:00,11240,Graz/Flughafen,340,11.9,5.9,67,150,1.8,null,5.4,0,1014.2,971.3,0
2021-04-02 10:00:00,11240,Graz/Flughafen,340,12.3,7.2,71,160,9.4,null,13,0,1014.7,971.9,0
2021-04-02 11:00:00,11240,Graz/Flughafen,340,15.2,7,58,180,9.4,null,14.8,0,1014.4,972,0
2021-04-02 12:00:00,11240,Graz/Flughafen,340,17,7.1,52,130,11.2,null,18.4,0,1013.8,971.7,44
2021-04-02 13:00:00,11240,Graz/Flughafen,340,18,7.5,50,130,11.2,null,20.5,0,1012.8,970.9,86
2021-04-02 14:00:00,11240,Graz/Flughafen,340,19.2,6.5,43,130,13,null,24.1,0,1011.9,970.2,77
2021-04-02 15:00:00,11240,Graz/Flughafen,340,18.4,6,44,180,13,null,24.1,0,1011.5,969.7,49
2021-04-02 16:00:00,11240,Graz/Flughafen,340,18.1,6.9,48,110,13,null,22.3,0,1011,969.2,6
2021-04-02 17:00:00,11240,Graz/Flughafen,340,17.3,7.1,51,110,13,null,22.3,0,1010.8,968.9,0
2021-04-02 18:00:00,11240,Graz/Flughafen,340,16,6.1,52,70,14.8,null,22.3,0,1011.1,969,0
2021-04-02 19:00:00,11240,Graz/Flughafen,340,14.7,5.5,54,70,13,null,25.9,0,1011.7,969.3,0
2021-04-02 20:00:00,11240,Graz/Flughafen,340,14,5.3,56,70,9.4,null,18.4,0,1012.2,969.7,0
2021-04-02 21:00:00,11240,Graz/Flughafen,340,13.3,5.5,59,110,1.8,null,13,0,1012.9,970.3,0
2021-04-02 22:00:00,11240,Graz/Flughafen,340,12.2,6.8,70,130,9.4,null,16.6,0.2,1013.3,970.5,0
2021-04-02 23:00:00,11240,Graz/Flughafen,340,9.6,6.6,81,130,11.2,null,20.5,0.9,1014.1,970.9,0
2021-04-03 00:00:00,11240,Graz/Flughafen,340,9,5.5,79,130,3.6,null,25.9,0.4,1014.2,970.9,0
2021-04-03 01:00:00,11240,Graz/Flughafen,340,8.5,5.6,82,200,7.6,null,13,0.2,1014.5,971.1,0
2021-04-03 02:00:00,11240,Graz/Flughafen,340,8.3,5.9,85,230,3.6,null,9.4,0,1014.4,971,0
2021-04-03 03:00:00,11240,Graz/Flughafen,340,7.3,5.4,88,210,3.6,null,7.6,0,1014.4,970.8,0
2021-04-03 04:00:00,11240,Graz/Flughafen,340,6.4,5.6,94,130,1.8,null,7.6,0,1014.3,970.6,0
2021-04-03 05:00:00,11240,Graz/Flughafen,340,5.8,5.4,97,0,0,null,5.4,0,1014.5,970.7,0
2021-04-03 06:00:00,11240,Graz/Flughafen,340,5.3,5,98,160,3.6,null,5.4,0,1014.8,970.9,0
2021-04-03 07:00:00,11240,Graz/Flughafen,340,4.4,4.1,98,60,5.4,null,9.4,0,1015.5,971.4,0
2021-04-03 08:00:00,11240,Graz/Flughafen,340,7.7,6.1,90,130,7.6,null,14.8,0,1015.5,972,9
2021-04-03 09:00:00,11240,Graz/Flughafen,340,7.8,3.5,74,150,14.8,null,20.5,0,1015.7,972.1,42
2021-04-03 10:00:00,11240,Graz/Flughafen,340,7.9,2.1,67,170,9.4,null,18.4,0,1016.4,972.8,44
2021-04-03 11:00:00,11240,Graz/Flughafen,340,8.9,-0.2,53,60,16.6,null,20.5,0,1016.7,973.2,34
2021-04-03 12:00:00,11240,Graz/Flughafen,340,10.5,-3.4,38,330,22.3,null,42.5,0,1016.7,973.5,70
2021-04-03 13:00:00,11240,Graz/Flughafen,340,11.7,-3.8,34,360,18.4,null,40.7,0,1016.5,973.4,97
2021-04-03 14:00:00,11240,Graz/Flughafen,340,10.7,-4.8,34,330,20.5,null,42.5,0,1016.6,973.4,32
2021-04-03 15:00:00,11240,Graz/Flughafen,340,10.3,-2.4,41,10,27.7,null,42.5,0,1017.2,973.9,35
2021-04-03 16:00:00,11240,Graz/Flughafen,340,9.7,-3.6,39,10,11.2,null,31.7,0,1017.1,973.7,59
2021-04-03 17:00:00,11240,Graz/Flughafen,340,8.7,-2.9,44,360,27.7,null,51.8,0,1017.9,974.3,16
2021-04-03 18:00:00,11240,Graz/Flughafen,340,8,-2.7,47,360,25.9,null,40.7,0,1018,974.3,51
2021-04-03 19:00:00,11240,Graz/Flughafen,340,7.4,-3.2,47,340,20.5,null,37.1,0,1018.8,975,0
2021-04-03 20:00:00,11240,Graz/Flughafen,340,5.8,-2.1,57,10,13,null,29.5,0,1019.9,975.8,0
2021-04-03 21:00:00,11240,Graz/Flughafen,340,6.3,-1.5,57,340,20.5,null,27.7,0,1020.4,976.4,0
2021-04-03 22:00:00,11240,Graz/Flughafen,340,4.8,-1.2,66,340,7.6,null,22.3,0,1020.7,976.4,0
2021-04-03 23:00:00,11240,Graz/Flughafen,340,5.3,-0.6,66,30,16.6,null,20.5,0,1021.2,977,0
2021-04-04 00:00:00,11240,Graz/Flughafen,340,5,-0.2,69,320,9.4,null,24.1,0,1021.6,977.3,0
2021-04-04 01:00:00,11240,Graz/Flughafen,340,4.1,0.2,75,310,7.6,null,14.8,0,1021.4,977,0
2021-04-04 02:00:00,11240,Graz/Flughafen,340,4,0,75,50,16.6,null,24.1,0,1021.9,977.5,0
2021-04-04 03:00:00,11240,Graz/Flughafen,340,2.2,0.4,88,270,9.4,null,37.1,0.3,1022,977.3,0
2021-04-04 04:00:00,11240,Graz/Flughafen,340,2.3,0.9,91,300,9.4,null,14.8,0,1021.8,977.1,0
2021-04-04 05:00:00,11240,Graz/Flughafen,340,2.3,0.2,86,290,11.2,null,18.4,0,1021.6,976.9,0
2021-04-04 06:00:00,11240,Graz/Flughafen,340,1.4,-0.7,86,350,3.6,null,16.6,0,1022.1,977.2,0
2021-04-04 07:00:00,11240,Graz/Flughafen,340,0.3,-3.4,76,350,11.2,null,16.6,0,1022.3,977.2,18
2021-04-04 08:00:00,11240,Graz/Flughafen,340,3.6,-1.6,69,290,5.4,null,20.5,0,1022,977.5,99
2021-04-04 09:00:00,11240,Graz/Flughafen,340,5.7,-3.8,50,50,5.4,null,14.8,0,1022.1,977.9,99
2021-04-04 10:00:00,11240,Graz/Flughafen,340,7,-3.3,48,140,3.6,null,16.6,0,1022,978,99
2021-04-04 11:00:00,11240,Graz/Flughafen,340,6.8,-5.2,42,360,20.5,null,29.5,0,1021.8,977.8,72
2021-04-04 12:00:00,11240,Graz/Flughafen,340,8.5,-4.5,40,40,13,null,25.9,0,1021.2,977.5,62
2021-04-04 13:00:00,11240,Graz/Flughafen,340,7.8,-6.4,36,340,9.4,null,22.3,0,1020.8,977,46
2021-04-04 14:00:00,11240,Graz/Flughafen,340,8.3,-6.6,34,120,3.6,null,16.6,0,1020.6,976.8,39
2021-04-04 15:00:00,11240,Graz/Flughafen,340,9,-7.2,31,280,7.6,null,20.5,0,1019.8,976.2,44
2021-04-04 16:00:00,11240,Graz/Flughafen,340,9,-6.3,33,330,18.4,null,27.7,0,1019.5,975.9,29
2021-04-04 17:00:00,11240,Graz/Flughafen,340,9.7,-5.9,33,340,16.6,null,27.7,0,1018.9,975.4,53
2021-04-04 18:00:00,11240,Graz/Flughafen,340,9.9,-6.2,32,310,7.6,null,22.3,0,1018.5,975.1,99
2021-04-04 19:00:00,11240,Graz/Flughafen,340,7.9,-5.4,39,10,13,null,22.3,0,1018.7,975,99
2021-04-04 20:00:00,11240,Graz/Flughafen,340,5.4,-5.2,46,100,7.6,null,22.3,0,1019.2,975.1,9
2021-04-04 21:00:00,11240,Graz/Flughafen,340,4.9,-5,49,120,7.6,null,9.4,0,1019.5,975.3,0
2021-04-04 22:00:00,11240,Graz/Flughafen,340,4.1,-4.2,55,230,3.6,null,9.4,0,1019.9,975.5,0
2021-04-04 23:00:00,11240,Graz/Flughafen,340,1.2,-4.5,66,0,1.8,null,7.6,0,1020.2,975.4,0
2021-04-05 00:00:00,11240,Graz/Flughafen,340,0.8,-4.2,69,100,1.8,null,3.6,0,1020,975.1,0
2021-04-05 01:00:00,11240,Graz/Flughafen,340,-0.4,-4.5,74,0,1.8,null,3.6,0,1019.7,974.6,0
2021-04-05 02:00:00,11240,Graz/Flughafen,340,-1.5,-4.6,79,0,0,null,5.4,0,1019.2,974,0
2021-04-05 03:00:00,11240,Graz/Flughafen,340,-2.8,-5.5,82,0,1.8,null,3.6,0,1018.7,973.3,0
2021-04-05 04:00:00,11240,Graz/Flughafen,340,-2.2,-4.7,83,200,5.4,null,7.6,0,1018,972.7,0
2021-04-05 05:00:00,11240,Graz/Flughafen,340,-3.2,-5.3,86,190,1.8,null,7.6,0,1017.3,971.9,0
2021-04-05 06:00:00,11240,Graz/Flughafen,340,-3.1,-5.2,86,50,1.8,null,5.4,0,1016.3,970.9,0
2021-04-05 07:00:00,11240,Graz/Flughafen,340,-3.2,-5.1,86,0,1.8,null,5.4,0,1016.1,970.7,8
2021-04-05 08:00:00,11240,Graz/Flughafen,340,-0.3,-3.5,79,0,1.8,null,3.6,0,1015,970.2,99
2021-04-05 09:00:00,11240,Graz/Flughafen,340,2.7,-2.9,67,110,3.6,null,7.6,0,1013.8,969.5,99
2021-04-05 10:00:00,11240,Graz/Flughafen,340,6,-2.5,54,160,1.8,null,7.6,0,1012.7,969,99
2021-04-05 11:00:00,11240,Graz/Flughafen,340,8.2,-3.5,43,120,5.4,null,11.2,0,1011.5,968.1,99
2021-04-05 12:00:00,11240,Graz/Flughafen,340,10.3,-2.3,41,180,7.6,null,18.4,0,1009.9,966.9,99
2021-04-05 13:00:00,11240,Graz/Flughafen,340,12.2,-0.4,42,140,11.2,null,25.9,0,1008,965.4,99
2021-04-05 14:00:00,11240,Graz/Flughafen,340,14.1,-0.3,38,140,7.6,null,22.3,0,1005.8,963.6,100
2021-04-05 15:00:00,11240,Graz/Flughafen,340,16,-2.8,27,200,16.6,null,33.5,0,1003.9,962,100
2021-04-05 16:00:00,11240,Graz/Flughafen,340,15,-0.6,34,190,13,null,27.7,0,1002.8,960.8,50
2021-04-05 17:00:00,11240,Graz/Flughafen,340,14.8,0.4,37,180,16.6,null,25.9,0,1001.9,959.9,0
2021-04-05 18:00:00,11240,Graz/Flughafen,340,13.8,0.7,41,160,18.4,null,25.9,0,1001.2,959.1,0
2021-04-05 19:00:00,11240,Graz/Flughafen,340,12.2,0.8,46,170,13,null,22.3,0,1000.7,958.4,0
2021-04-05 20:00:00,11240,Graz/Flughafen,340,10.2,0.1,50,150,5.4,null,16.6,0,1000.7,958.1,0
2021-04-05 21:00:00,11240,Graz/Flughafen,340,9.3,0,52,150,7.6,null,9.4,0,1000.7,958,0
2021-04-05 22:00:00,11240,Graz/Flughafen,340,8.7,0.8,58,30,3.6,null,7.6,0,1000.9,958.1,0
2021-04-05 23:00:00,11240,Graz/Flughafen,340,8.2,1.1,61,20,5.4,null,14.8,0,1001.2,958.3,0
2021-04-06 00:00:00,11240,Graz/Flughafen,340,7.9,2.4,68,190,5.4,null,11.2,0,1001.3,958.4,0
2021-04-06 01:00:00,11240,Graz/Flughafen,340,8.1,2.1,66,280,5.4,null,9.4,0,1001.6,958.7,0
2021-04-06 02:00:00,11240,Graz/Flughafen,340,8.2,2.5,67,350,31.7,null,46.4,0.1,1002,959.1,0
2021-04-06 03:00:00,11240,Graz/Flughafen,340,3.7,0.6,80,350,27.7,null,55.4,0.6,1004.3,960.6,0
2021-04-06 04:00:00,11240,Graz/Flughafen,340,2.4,-1.5,75,350,31.7,null,53.6,0.8,1005.7,961.7,0
2021-04-06 05:00:00,11240,Graz/Flughafen,340,1.6,-2,77,330,18.4,null,44.6,0,1006.9,962.7,0
2021-04-06 06:00:00,11240,Graz/Flughafen,340,0.5,-1.6,87,90,9.4,null,35.3,0.2,1008.2,963.8,0
2021-04-06 07:00:00,11240,Graz/Flughafen,340,0,-1.7,89,190,13,null,18.4,0,1009.3,964.8,0
2021-04-06 08:00:00,11240,Graz/Flughafen,340,0.3,-1.2,90,150,9.4,null,18.4,0,1009.4,964.9,0
2021-04-06 09:00:00,11240,Graz/Flughafen,340,0.3,-1.6,87,160,16.6,null,20.5,0,1010.1,965.6,0
2021-04-06 10:00:00,11240,Graz/Flughafen,340,0.5,-1.6,86,180,11.2,null,20.5,0,1010.7,966.2,0
2021-04-06 11:00:00,11240,Graz/Flughafen,340,1,-2.3,79,180,11.2,null,16.6,0,1010.7,966.3,0
2021-04-06 12:00:00,11240,Graz/Flughafen,340,2.4,-1.8,74,190,11.2,null,18.4,0,1010.4,966.2,27
2021-04-06 13:00:00,11240,Graz/Flughafen,340,2.7,-2.5,68,180,13,null,20.5,0,1010.2,966.1,7
2021-04-06 14:00:00,11240,Graz/Flughafen,340,4,-1.8,66,180,14.8,null,22.3,0,1009.7,965.8,2
2021-04-06 15:00:00,11240,Graz/Flughafen,340,3.9,-4.1,56,180,14.8,null,22.3,0,1009.2,965.3,18
2021-04-06 16:00:00,11240,Graz/Flughafen,340,3.2,-4.1,59,170,16.6,null,25.9,0,1009.1,965.1,2
2021-04-06 17:00:00,11240,Graz/Flughafen,340,3.3,-4.5,56,180,11.2,null,24.1,0,1008.9,964.9,0
2021-04-06 18:00:00,11240,Graz/Flughafen,340,3.9,-4.6,54,140,9.4,null,16.6,0,1008.8,964.9,35
2021-04-06 19:00:00,11240,Graz/Flughafen,340,2.9,-4.4,59,190,5.4,null,18.4,0,1009.1,965,49
2021-04-06 20:00:00,11240,Graz/Flughafen,340,0.9,-4.5,67,130,3.6,null,11.2,0,1009.7,965.3,0
2021-04-06 21:00:00,11240,Graz/Flughafen,340,-0.5,-5.4,69,110,1.8,null,9.4,0,1010.6,965.9,0
2021-04-06 22:00:00,11240,Graz/Flughafen,340,-1.7,-5.9,74,150,1.8,null,7.6,0,1010.6,965.7,0
2021-04-06 23:00:00,11240,Graz/Flughafen,340,-3.3,-6.6,78,30,3.6,null,7.6,0,1010.7,965.6,0
2021-04-07 00:00:00,11240,Graz/Flughafen,340,-2,-5.4,78,30,3.6,null,7.6,0,1010.7,965.8,0
2021-04-07 01:00:00,11240,Graz/Flughafen,340,-2,-4.8,81,280,7.6,null,13,0,1010.6,965.7,0
2021-04-07 02:00:00,11240,Graz/Flughafen,340,-3.2,-5.5,84,190,5.4,null,11.2,0,1010.9,965.8,0
2021-04-07 03:00:00,11240,Graz/Flughafen,340,-4.2,-6.6,83,190,5.4,null,7.6,0,1011.2,965.9,0
2021-04-07 04:00:00,11240,Graz/Flughafen,340,-3.1,-7.1,74,240,7.6,null,13,0,1011.1,966,0
2021-04-07 05:00:00,11240,Graz/Flughafen,340,-5,-6.9,86,50,1.8,null,9.4,0,1011.4,965.9,0
2021-04-07 06:00:00,11240,Graz/Flughafen,340,-5.5,-7,89,10,3.6,null,7.6,0,1011.9,966.3,0
2021-04-07 07:00:00,11240,Graz/Flughafen,340,-5.1,-7.3,85,130,3.6,null,9.4,0,1012.4,966.9,36
2021-04-07 08:00:00,11240,Graz/Flughafen,340,-3.4,-5.3,86,0,1.8,null,5.4,0,1013,967.7,6
2021-04-07 09:00:00,11240,Graz/Flughafen,340,-1.3,-4.6,79,130,5.4,null,9.4,0,1013.2,968.3,35
2021-04-07 10:00:00,11240,Graz/Flughafen,340,1.7,-3.9,67,180,1.8,null,7.6,0,1013.1,968.7,99
2021-04-07 11:00:00,11240,Graz/Flughafen,340,3.9,-8,42,120,5.4,null,14.8,0,1013.2,969.1,99
2021-04-07 12:00:00,11240,Graz/Flughafen,340,4.7,-8.2,39,300,7.6,null,14.8,0,1013.5,969.5,55
2021-04-07 13:00:00,11240,Graz/Flughafen,340,4.9,-8,39,320,13,null,33.5,0,1014.1,970.1,15
2021-04-07 14:00:00,11240,Graz/Flughafen,340,5.7,-9.7,32,340,20.5,null,40.7,0,1013.9,970,67
2021-04-07 15:00:00,11240,Graz/Flughafen,340,5.2,-7.3,40,300,13,null,38.9,0,1014.6,970.6,0
2021-04-07 16:00:00,11240,Graz/Flughafen,340,5.5,-10.7,30,340,20.5,null,42.5,0,1014.9,970.9,12
2021-04-07 17:00:00,11240,Graz/Flughafen,340,6.4,-10.4,29,340,22.3,null,40.7,0,1015.4,971.6,56
2021-04-07 18:00:00,11240,Graz/Flughafen,340,4.1,-10.1,35,310,20.5,null,46.4,0,1016.8,972.5,43
2021-04-07 19:00:00,11240,Graz/Flughafen,340,4.3,-10.8,33,330,16.6,null,37.1,0,1017.3,973.1,82
2021-04-07 20:00:00,11240,Graz/Flughafen,340,2.2,-11,37,330,11.2,null,29.5,0,1018.2,973.6,23
2021-04-07 21:00:00,11240,Graz/Flughafen,340,0.7,-10.6,43,340,1.8,null,13,0,1019.5,974.6,0
2021-04-07 22:00:00,11240,Graz/Flughafen,340,0.8,-11.1,41,240,5.4,null,9.4,0,1019.9,975,0
2021-04-07 23:00:00,11240,Graz/Flughafen,340,-2.2,-10.4,53,140,3.6,null,7.6,0,1020.8,975.4,0
2021-04-08 00:00:00,11240,Graz/Flughafen,340,-0.6,-9.8,50,220,5.4,null,9.4,0,1021,975.8,0
2021-04-08 01:00:00,11240,Graz/Flughafen,340,-3.5,-9.3,64,160,5.4,null,11.2,0,1021.4,975.7,0
2021-04-08 02:00:00,11240,Graz/Flughafen,340,-3.9,-8.8,69,120,1.8,null,5.4,0,1021.4,975.7,0
2021-04-08 03:00:00,11240,Graz/Flughafen,340,-5.2,-9.9,70,40,1.8,null,7.6,0,1021.8,975.8,0
2021-04-08 04:00:00,11240,Graz/Flughafen,340,-4.8,-9,73,50,1.8,null,9.4,0,1022.2,976.3,0
2021-04-08 05:00:00,11240,Graz/Flughafen,340,-5.7,-9,78,150,3.6,null,5.4,0,1022.6,976.5,0
2021-04-08 06:00:00,11240,Graz/Flughafen,340,-5.7,-8.9,78,210,3.6,null,5.4,0,1023.1,977,0
2021-04-08 07:00:00,11240,Graz/Flughafen,340,-5.9,-9.2,78,0,0,null,7.6,0,1023.7,977.5,0
2021-04-08 08:00:00,11240,Graz/Flughafen,340,-3.2,-7,75,170,3.6,null,7.6,0,1023.6,977.9,26
2021-04-08 09:00:00,11240,Graz/Flughafen,340,0.9,-6.1,59,160,5.4,null,9.4,0,1023.3,978.3,98
2021-04-08 10:00:00,11240,Graz/Flughafen,340,4.5,-6.1,46,190,5.4,null,13,0,1023.5,979,69
2021-04-08 11:00:00,11240,Graz/Flughafen,340,6,-7.9,36,120,5.4,null,13,0,1023.6,979.4,29
